db	statement_id	enum_file	enum_line	prepare_file	prepare_line	connection	rust_statement	sql_preview	notes
characters	CHAR_INS_CHARACTER_QUESTSTATUS_WEEKLY	database/Database/Implementation/CharacterDatabase.h	85	database/Database/Implementation/CharacterDatabase.cpp	123	CONNECTION_ASYNC	-	INSERT INTO character_queststatus_weekly (guid, quest) VALUES (?, ?)	direct_prepare
characters	CHAR_INS_CHARACTER_QUESTSTATUS_MONTHLY	database/Database/Implementation/CharacterDatabase.h	86	database/Database/Implementation/CharacterDatabase.cpp	124	CONNECTION_ASYNC	-	INSERT INTO character_queststatus_monthly (guid, quest) VALUES (?, ?)	direct_prepare
characters	CHAR_INS_CHARACTER_QUESTSTATUS_SEASONAL	database/Database/Implementation/CharacterDatabase.h	87	database/Database/Implementation/CharacterDatabase.cpp	125	CONNECTION_ASYNC	-	INSERT INTO character_queststatus_seasonal (guid, quest, event, completedTime) VALUES (?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_RESET_CHARACTER_QUESTSTATUS_DAILY	database/Database/Implementation/CharacterDatabase.h	88	database/Database/Implementation/CharacterDatabase.cpp	126	CONNECTION_ASYNC	-	DELETE FROM character_queststatus_daily	direct_prepare
characters	CHAR_DEL_RESET_CHARACTER_QUESTSTATUS_WEEKLY	database/Database/Implementation/CharacterDatabase.h	89	database/Database/Implementation/CharacterDatabase.cpp	127	CONNECTION_ASYNC	-	DELETE FROM character_queststatus_weekly	direct_prepare
characters	CHAR_DEL_RESET_CHARACTER_QUESTSTATUS_MONTHLY	database/Database/Implementation/CharacterDatabase.h	90	database/Database/Implementation/CharacterDatabase.cpp	128	CONNECTION_ASYNC	-	DELETE FROM character_queststatus_monthly	direct_prepare
characters	CHAR_DEL_RESET_CHARACTER_QUESTSTATUS_SEASONAL_BY_EVENT	database/Database/Implementation/CharacterDatabase.h	91	database/Database/Implementation/CharacterDatabase.cpp	129	CONNECTION_ASYNC	-	DELETE FROM character_queststatus_seasonal WHERE event = ? AND completedTime < ?	direct_prepare
characters	CHAR_SEL_CHARACTER_REPUTATION	database/Database/Implementation/CharacterDatabase.h	93	database/Database/Implementation/CharacterDatabase.cpp	131	CONNECTION_ASYNC	-	SELECT faction, standing, flags FROM character_reputation WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_INVENTORY	database/Database/Implementation/CharacterDatabase.h	94	database/Database/Implementation/CharacterDatabase.cpp	132	CONNECTION_ASYNC	-	SELECT , bag, slot FROM character_inventory ci JOIN item_instance ii ON ci.item = ii.guid LEFT JOIN item_instance_gems ig ON ii.guid = ig.itemGuid LEFT JOIN item_instance_transmog iit ON ii.guid = iit.itemGuid WHERE ci.g...	uses_cpp_macro;direct_prepare
characters	CHAR_SEL_CHARACTER_ACTIONS_SPEC	database/Database/Implementation/CharacterDatabase.h	95	database/Database/Implementation/CharacterDatabase.cpp	163	CONNECTION_ASYNC	SEL_CHARACTER_ACTIONS_SPEC	SELECT button, action, type FROM character_action WHERE guid = ? AND spec = ? AND traitConfigId = ? ORDER BY button	direct_prepare
characters	CHAR_SEL_MAIL_COUNT	database/Database/Implementation/CharacterDatabase.h	96	database/Database/Implementation/CharacterDatabase.cpp	133	CONNECTION_ASYNC	-	SELECT COUNT(*) FROM mail WHERE receiver = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_SOCIALLIST	database/Database/Implementation/CharacterDatabase.h	97	database/Database/Implementation/CharacterDatabase.cpp	134	CONNECTION_ASYNC	-	SELECT cs.friend, c.account, cs.flags, cs.note FROM character_social cs JOIN characters c ON c.guid = cs.friend WHERE cs.guid = ? AND c.deleteinfos_name IS NULL LIMIT 255	direct_prepare
characters	CHAR_SEL_CHARACTER_HOMEBIND	database/Database/Implementation/CharacterDatabase.h	98	database/Database/Implementation/CharacterDatabase.cpp	135	CONNECTION_ASYNC	-	SELECT mapId, zoneId, posX, posY, posZ, orientation FROM character_homebind WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_SPELLCOOLDOWNS	database/Database/Implementation/CharacterDatabase.h	99	database/Database/Implementation/CharacterDatabase.cpp	136	CONNECTION_ASYNC	-	SELECT spell, item, time, categoryId, categoryEnd FROM character_spell_cooldown WHERE guid = ? AND time > UNIX_TIMESTAMP()	direct_prepare
characters	CHAR_SEL_CHARACTER_SPELL_CHARGES	database/Database/Implementation/CharacterDatabase.h	100	database/Database/Implementation/CharacterDatabase.cpp	137	CONNECTION_ASYNC	-	SELECT categoryId, rechargeStart, rechargeEnd FROM character_spell_charges WHERE guid = ? AND rechargeEnd > UNIX_TIMESTAMP() ORDER BY rechargeEnd	direct_prepare
characters	CHAR_SEL_CHARACTER_DECLINEDNAMES	database/Database/Implementation/CharacterDatabase.h	101	database/Database/Implementation/CharacterDatabase.cpp	138	CONNECTION_ASYNC	-	SELECT genitive, dative, accusative, instrumental, prepositional FROM character_declinedname WHERE guid = ?	direct_prepare
characters	CHAR_SEL_GUILD_MEMBER	database/Database/Implementation/CharacterDatabase.h	102	database/Database/Implementation/CharacterDatabase.cpp	139	CONNECTION_BOTH	-	SELECT guildid, `rank` FROM guild_member WHERE guid = ?	direct_prepare
characters	CHAR_SEL_GUILD_MEMBER_EXTENDED	database/Database/Implementation/CharacterDatabase.h	103	database/Database/Implementation/CharacterDatabase.cpp	140	CONNECTION_BOTH	-	SELECT g.guildid, g.name, gr.rname, gr.rid, gm.pnote, gm.offnote FROM guild g JOIN guild_member gm ON g.guildid = gm.guildid JOIN guild_rank gr ON g.guildid = gr.guildid AND gm.`rank` = gr.rid WHERE gm.guid = ?	multiline_sql;direct_prepare
characters	CHAR_SEL_CHARACTER_ARENAINFO	database/Database/Implementation/CharacterDatabase.h	104	database/Database/Implementation/CharacterDatabase.cpp	360	CONNECTION_ASYNC	-	SELECT arenaTeamId, weekGames, seasonGames, seasonWins, personalRating FROM arena_team_member WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_ACHIEVEMENTS	database/Database/Implementation/CharacterDatabase.h	105	database/Database/Implementation/CharacterDatabase.cpp	143	CONNECTION_ASYNC	-	SELECT achievement, date FROM character_achievement WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_CRITERIAPROGRESS	database/Database/Implementation/CharacterDatabase.h	106	database/Database/Implementation/CharacterDatabase.cpp	144	CONNECTION_ASYNC	-	SELECT criteria, counter, date FROM character_achievement_progress WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_EQUIPMENTSETS	database/Database/Implementation/CharacterDatabase.h	107	database/Database/Implementation/CharacterDatabase.cpp	145	CONNECTION_ASYNC	-	SELECT setguid, setindex, name, iconname, ignore_mask, AssignedSpecIndex, item0, item1, item2, item3, item4, item5, item6, item7, item8, item9, item10, item11, item12, item13, item14, item15, item16, item17, item18 FROM ...	multiline_sql;direct_prepare
characters	CHAR_SEL_CHARACTER_TRANSMOG_OUTFITS	database/Database/Implementation/CharacterDatabase.h	108	database/Database/Implementation/CharacterDatabase.cpp	147	CONNECTION_ASYNC	-	SELECT setguid, setindex, name, iconname, ignore_mask, appearance0, appearance1, appearance2, appearance3, appearance4, appearance5, appearance6, appearance7, appearance8, appearance9, appearance10, appearance11, appeara...	multiline_sql;direct_prepare
characters	CHAR_SEL_CHARACTER_BGDATA	database/Database/Implementation/CharacterDatabase.h	109	database/Database/Implementation/CharacterDatabase.cpp	150	CONNECTION_ASYNC	-	SELECT instanceId, team, joinX, joinY, joinZ, joinO, joinMapId, taxiStart, taxiEnd, mountSpell, queueId FROM character_battleground_data WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_GLYPHS	database/Database/Implementation/CharacterDatabase.h	110	database/Database/Implementation/CharacterDatabase.cpp	151	CONNECTION_ASYNC	-	SELECT talentGroup, glyphSlot, glyphId FROM character_glyphs WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_TALENTS	database/Database/Implementation/CharacterDatabase.h	111	database/Database/Implementation/CharacterDatabase.cpp	152	CONNECTION_ASYNC	-	SELECT talentId, talentRank, talentGroup FROM character_talent WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_SKILLS	database/Database/Implementation/CharacterDatabase.h	112	database/Database/Implementation/CharacterDatabase.cpp	153	CONNECTION_ASYNC	SEL_CHARACTER_SKILLS	SELECT skill, value, max, professionSlot FROM character_skills WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_RANDOMBG	database/Database/Implementation/CharacterDatabase.h	113	database/Database/Implementation/CharacterDatabase.cpp	154	CONNECTION_ASYNC	-	SELECT guid FROM character_battleground_random WHERE guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_BANNED	database/Database/Implementation/CharacterDatabase.h	114	database/Database/Implementation/CharacterDatabase.cpp	155	CONNECTION_ASYNC	-	SELECT guid FROM character_banned WHERE guid = ? AND active = 1	direct_prepare
characters	CHAR_SEL_CHARACTER_QUESTSTATUSREW	database/Database/Implementation/CharacterDatabase.h	115	database/Database/Implementation/CharacterDatabase.cpp	156	CONNECTION_ASYNC	-	SELECT quest FROM character_queststatus_rewarded WHERE guid = ? AND active = 1	direct_prepare
characters	CHAR_SEL_CHARACTER_FAVORITE_AUCTIONS	database/Database/Implementation/CharacterDatabase.h	116	database/Database/Implementation/CharacterDatabase.cpp	157	CONNECTION_ASYNC	-	SELECT `order`, itemId, itemLevel, battlePetSpeciesId, suffixItemNameDescriptionId FROM character_favorite_auctions WHERE guid = ? ORDER BY `order`	direct_prepare
characters	CHAR_INS_CHARACTER_FAVORITE_AUCTION	database/Database/Implementation/CharacterDatabase.h	117	database/Database/Implementation/CharacterDatabase.cpp	158	CONNECTION_ASYNC	-	INSERT INTO character_favorite_auctions (guid, `order`, itemId, itemLevel, battlePetSpeciesId, suffixItemNameDescriptionId) VALUE (?, ?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_CHARACTER_FAVORITE_AUCTION	database/Database/Implementation/CharacterDatabase.h	118	database/Database/Implementation/CharacterDatabase.cpp	159	CONNECTION_ASYNC	-	DELETE FROM character_favorite_auctions WHERE guid = ? AND `order` = ?	direct_prepare
characters	CHAR_DEL_CHARACTER_FAVORITE_AUCTIONS_BY_CHAR	database/Database/Implementation/CharacterDatabase.h	119	database/Database/Implementation/CharacterDatabase.cpp	160	CONNECTION_ASYNC	-	DELETE FROM character_favorite_auctions WHERE guid = ?	direct_prepare
characters	CHAR_SEL_ACCOUNT_INSTANCELOCKTIMES	database/Database/Implementation/CharacterDatabase.h	120	database/Database/Implementation/CharacterDatabase.cpp	161	CONNECTION_ASYNC	-	SELECT instanceId, releaseTime FROM account_instance_times WHERE accountId = ?	direct_prepare
characters	CHAR_SEL_MAILITEMS	database/Database/Implementation/CharacterDatabase.h	121	database/Database/Implementation/CharacterDatabase.cpp	164	CONNECTION_BOTH	-	SELECT , ii.owner_guid, m.id FROM mail_items mi INNER JOIN mail m ON mi.mail_id = m.id LEFT JOIN item_instance ii ON mi.item_guid = ii.guid LEFT JOIN item_instance_gems ig ON ii.guid = ig.itemGuid LEFT JOIN item_instance...	uses_cpp_macro;direct_prepare
characters	CHAR_SEL_AUCTION_ITEMS	database/Database/Implementation/CharacterDatabase.h	122	database/Database/Implementation/CharacterDatabase.cpp	165	CONNECTION_SYNCH	-	SELECT , ii.owner_guid, ai.auctionId FROM auction_items ai INNER JOIN item_instance ii ON ai.itemGuid = ii.guid LEFT JOIN item_instance_gems ig ON ii.guid = ig.itemGuid LEFT JOIN item_instance_transmog iit ON ii.guid = i...	uses_cpp_macro;direct_prepare
characters	CHAR_INS_AUCTION	database/Database/Implementation/CharacterDatabase.h	123	database/Database/Implementation/CharacterDatabase.cpp	172	CONNECTION_ASYNC	-	INSERT INTO auctionhouse (id, auctionHouseId, owner, bidder, minBid, buyoutOrUnitPrice, deposit, bidAmount, startTime, endTime, serverFlags) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_AUCTION	database/Database/Implementation/CharacterDatabase.h	124	database/Database/Implementation/CharacterDatabase.cpp	173	CONNECTION_ASYNC	-	DELETE a, ab, ai FROM auctionhouse a LEFT JOIN auction_items ai ON a.id = ai.auctionId LEFT JOIN auction_bidders ab ON a.id = ab.auctionId WHERE a.id = ?	direct_prepare
characters	CHAR_UPD_AUCTION_BID	database/Database/Implementation/CharacterDatabase.h	125	database/Database/Implementation/CharacterDatabase.cpp	174	CONNECTION_ASYNC	-	UPDATE auctionhouse SET bidder = ?, bidAmount = ?, serverFlags = ? WHERE id = ?	direct_prepare
characters	CHAR_UPD_AUCTION_EXPIRATION	database/Database/Implementation/CharacterDatabase.h	126	database/Database/Implementation/CharacterDatabase.cpp	175	CONNECTION_SYNCH	-	UPDATE auctionhouse SET endTime = ? WHERE id = ?	direct_prepare
characters	CHAR_SEL_AUCTIONS	database/Database/Implementation/CharacterDatabase.h	127	database/Database/Implementation/CharacterDatabase.cpp	166	CONNECTION_SYNCH	-	SELECT id, auctionHouseId, owner, bidder, minBid, buyoutOrUnitPrice, deposit, bidAmount, startTime, endTime, serverFlags FROM auctionhouse	direct_prepare
characters	CHAR_INS_AUCTION_ITEMS	database/Database/Implementation/CharacterDatabase.h	128	database/Database/Implementation/CharacterDatabase.cpp	167	CONNECTION_ASYNC	-	INSERT INTO auction_items (auctionId, itemGuid) VALUES (?, ?)	direct_prepare
characters	CHAR_DEL_AUCTION_ITEMS_BY_ITEM	database/Database/Implementation/CharacterDatabase.h	129	database/Database/Implementation/CharacterDatabase.cpp	168	CONNECTION_ASYNC	-	DELETE FROM auction_items WHERE itemGuid = ?	direct_prepare
characters	CHAR_SEL_AUCTION_BIDDERS	database/Database/Implementation/CharacterDatabase.h	130	database/Database/Implementation/CharacterDatabase.cpp	169	CONNECTION_SYNCH	-	SELECT auctionId, playerGuid FROM auction_bidders	direct_prepare
characters	CHAR_INS_AUCTION_BIDDER	database/Database/Implementation/CharacterDatabase.h	131	database/Database/Implementation/CharacterDatabase.cpp	170	CONNECTION_ASYNC	-	INSERT INTO auction_bidders (auctionId, playerGuid) VALUES (?, ?)	direct_prepare
characters	CHAR_DEL_AUCTION_BIDDER_BY_PLAYER	database/Database/Implementation/CharacterDatabase.h	132	database/Database/Implementation/CharacterDatabase.cpp	171	CONNECTION_ASYNC	-	DELETE FROM auction_bidders WHERE playerGuid = ?	direct_prepare
characters	CHAR_INS_MAIL	database/Database/Implementation/CharacterDatabase.h	133	database/Database/Implementation/CharacterDatabase.cpp	176	CONNECTION_ASYNC	-	INSERT INTO mail(id, messageType, stationery, mailTemplateId, sender, receiver, subject, body, has_items, expire_time, deliver_time, money, cod, checked) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_MAIL_BY_ID	database/Database/Implementation/CharacterDatabase.h	134	database/Database/Implementation/CharacterDatabase.cpp	177	CONNECTION_ASYNC	-	DELETE FROM mail WHERE id = ?	direct_prepare
characters	CHAR_INS_MAIL_ITEM	database/Database/Implementation/CharacterDatabase.h	135	database/Database/Implementation/CharacterDatabase.cpp	178	CONNECTION_ASYNC	-	INSERT INTO mail_items(mail_id, item_guid, receiver) VALUES (?, ?, ?)	direct_prepare
characters	CHAR_DEL_MAIL_ITEM	database/Database/Implementation/CharacterDatabase.h	136	database/Database/Implementation/CharacterDatabase.cpp	179	CONNECTION_ASYNC	-	DELETE FROM mail_items WHERE item_guid = ?	direct_prepare
characters	CHAR_DEL_INVALID_MAIL_ITEM	database/Database/Implementation/CharacterDatabase.h	137	database/Database/Implementation/CharacterDatabase.cpp	180	CONNECTION_ASYNC	-	DELETE FROM mail_items WHERE item_guid = ?	direct_prepare
characters	CHAR_DEL_EMPTY_EXPIRED_MAIL	database/Database/Implementation/CharacterDatabase.h	138	database/Database/Implementation/CharacterDatabase.cpp	181	CONNECTION_ASYNC	-	DELETE FROM mail WHERE expire_time < ? AND has_items = 0 AND body = ''	direct_prepare
characters	CHAR_SEL_EXPIRED_MAIL	database/Database/Implementation/CharacterDatabase.h	139	database/Database/Implementation/CharacterDatabase.cpp	182	CONNECTION_SYNCH	-	SELECT id, messageType, sender, receiver, has_items, expire_time, cod, checked, mailTemplateId FROM mail WHERE expire_time < ?	direct_prepare
characters	CHAR_SEL_EXPIRED_MAIL_ITEMS	database/Database/Implementation/CharacterDatabase.h	140	database/Database/Implementation/CharacterDatabase.cpp	183	CONNECTION_SYNCH	-	SELECT item_guid, itemEntry, mail_id FROM mail_items mi INNER JOIN item_instance ii ON ii.guid = mi.item_guid LEFT JOIN mail mm ON mi.mail_id = mm.id WHERE mm.id IS NOT NULL AND mm.expire_time < ?	direct_prepare
characters	CHAR_UPD_MAIL_RETURNED	database/Database/Implementation/CharacterDatabase.h	141	database/Database/Implementation/CharacterDatabase.cpp	184	CONNECTION_ASYNC	-	UPDATE mail SET sender = ?, receiver = ?, expire_time = ?, deliver_time = ?, cod = 0, checked = ? WHERE id = ?	direct_prepare
characters	CHAR_UPD_MAIL_ITEM_RECEIVER	database/Database/Implementation/CharacterDatabase.h	142	database/Database/Implementation/CharacterDatabase.cpp	185	CONNECTION_ASYNC	-	UPDATE mail_items SET receiver = ? WHERE item_guid = ?	direct_prepare
characters	CHAR_UPD_ITEM_OWNER	database/Database/Implementation/CharacterDatabase.h	143	database/Database/Implementation/CharacterDatabase.cpp	186	CONNECTION_ASYNC	-	UPDATE item_instance SET owner_guid = ? WHERE guid = ?	direct_prepare
characters	CHAR_SEL_ITEM_REFUNDS	database/Database/Implementation/CharacterDatabase.h	144	database/Database/Implementation/CharacterDatabase.cpp	188	CONNECTION_SYNCH	-	SELECT paidMoney, paidExtendedCost FROM item_refund_instance WHERE item_guid = ? AND player_guid = ? LIMIT 1	direct_prepare
characters	CHAR_SEL_ITEM_BOP_TRADE	database/Database/Implementation/CharacterDatabase.h	145	database/Database/Implementation/CharacterDatabase.cpp	189	CONNECTION_SYNCH	-	SELECT allowedPlayers FROM item_soulbound_trade_data WHERE itemGuid = ? LIMIT 1	direct_prepare
characters	CHAR_DEL_ITEM_BOP_TRADE	database/Database/Implementation/CharacterDatabase.h	146	database/Database/Implementation/CharacterDatabase.cpp	190	CONNECTION_ASYNC	-	DELETE FROM item_soulbound_trade_data WHERE itemGuid = ? LIMIT 1	direct_prepare
characters	CHAR_INS_ITEM_BOP_TRADE	database/Database/Implementation/CharacterDatabase.h	147	database/Database/Implementation/CharacterDatabase.cpp	191	CONNECTION_ASYNC	-	INSERT INTO item_soulbound_trade_data VALUES (?, ?)	direct_prepare
characters	CHAR_REP_INVENTORY_ITEM	database/Database/Implementation/CharacterDatabase.h	148	database/Database/Implementation/CharacterDatabase.cpp	192	CONNECTION_ASYNC	-	REPLACE INTO character_inventory (guid, bag, slot, item) VALUES (?, ?, ?, ?)	direct_prepare
characters	CHAR_REP_ITEM_INSTANCE	database/Database/Implementation/CharacterDatabase.h	149	database/Database/Implementation/CharacterDatabase.cpp	193	CONNECTION_ASYNC	-	REPLACE INTO item_instance (itemEntry, owner_guid, creatorGuid, giftCreatorGuid, count, duration, charges, flags, enchantments, durability, playedTime, text, battlePetSpeciesId, battlePetBreedData, battlePetLevel, battle...	direct_prepare
characters	CHAR_UPD_ITEM_INSTANCE	database/Database/Implementation/CharacterDatabase.h	150	database/Database/Implementation/CharacterDatabase.cpp	194	CONNECTION_ASYNC	-	UPDATE item_instance SET itemEntry = ?, owner_guid = ?, creatorGuid = ?, giftCreatorGuid = ?, count = ?, duration = ?, charges = ?, flags = ?, enchantments = ?, durability = ?, playedTime = ?, text = ?, battlePetSpeciesI...	direct_prepare
characters	CHAR_UPD_ITEM_INSTANCE_ON_LOAD	database/Database/Implementation/CharacterDatabase.h	151	database/Database/Implementation/CharacterDatabase.cpp	195	CONNECTION_ASYNC	-	UPDATE item_instance SET duration = ?, flags = ?, durability = ? WHERE guid = ?	direct_prepare
characters	CHAR_DEL_ITEM_INSTANCE	database/Database/Implementation/CharacterDatabase.h	152	database/Database/Implementation/CharacterDatabase.cpp	196	CONNECTION_ASYNC	DEL_ITEM_INSTANCE	DELETE FROM item_instance WHERE guid = ?	direct_prepare
characters	CHAR_DEL_ITEM_INSTANCE_BY_OWNER	database/Database/Implementation/CharacterDatabase.h	153	database/Database/Implementation/CharacterDatabase.cpp	197	CONNECTION_ASYNC	-	DELETE FROM item_instance WHERE owner_guid = ?	direct_prepare
characters	CHAR_INS_ITEM_INSTANCE_GEMS	database/Database/Implementation/CharacterDatabase.h	154	database/Database/Implementation/CharacterDatabase.cpp	198	CONNECTION_ASYNC	-	INSERT INTO item_instance_gems (itemGuid, gemItemId1, gemBonuses1, gemContext1, gemItemId2, gemBonuses2, gemContext2, gemItemId3, gemBonuses3, gemContext3) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_ITEM_INSTANCE_GEMS	database/Database/Implementation/CharacterDatabase.h	155	database/Database/Implementation/CharacterDatabase.cpp	199	CONNECTION_ASYNC	-	DELETE FROM item_instance_gems WHERE itemGuid = ?	direct_prepare
characters	CHAR_DEL_ITEM_INSTANCE_GEMS_BY_OWNER	database/Database/Implementation/CharacterDatabase.h	156	database/Database/Implementation/CharacterDatabase.cpp	200	CONNECTION_ASYNC	-	DELETE iig FROM item_instance_gems iig LEFT JOIN item_instance ii ON iig.itemGuid = ii.guid WHERE ii.owner_guid = ?	direct_prepare
characters	CHAR_INS_ITEM_INSTANCE_TRANSMOG	database/Database/Implementation/CharacterDatabase.h	157	database/Database/Implementation/CharacterDatabase.cpp	201	CONNECTION_ASYNC	-	INSERT INTO item_instance_transmog (itemGuid, itemModifiedAppearanceAllSpecs, itemModifiedAppearanceSpec1, itemModifiedAppearanceSpec2, itemModifiedAppearanceSpec3, itemModifiedAppearanceSpec4, itemModifiedAppearanceSpec...	multiline_sql;direct_prepare
characters	CHAR_DEL_ITEM_INSTANCE_TRANSMOG	database/Database/Implementation/CharacterDatabase.h	158	database/Database/Implementation/CharacterDatabase.cpp	204	CONNECTION_ASYNC	-	DELETE FROM item_instance_transmog WHERE itemGuid = ?	direct_prepare
characters	CHAR_DEL_ITEM_INSTANCE_TRANSMOG_BY_OWNER	database/Database/Implementation/CharacterDatabase.h	159	database/Database/Implementation/CharacterDatabase.cpp	205	CONNECTION_ASYNC	-	DELETE iit FROM item_instance_transmog iit LEFT JOIN item_instance ii ON iit.itemGuid = ii.guid WHERE ii.owner_guid = ?	direct_prepare
characters	CHAR_UPD_GIFT_OWNER	database/Database/Implementation/CharacterDatabase.h	160	database/Database/Implementation/CharacterDatabase.cpp	206	CONNECTION_ASYNC	-	UPDATE character_gifts SET guid = ? WHERE item_guid = ?	direct_prepare
characters	CHAR_DEL_GIFT	database/Database/Implementation/CharacterDatabase.h	161	database/Database/Implementation/CharacterDatabase.cpp	207	CONNECTION_ASYNC	-	DELETE FROM character_gifts WHERE item_guid = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_GIFT_BY_ITEM	database/Database/Implementation/CharacterDatabase.h	162	database/Database/Implementation/CharacterDatabase.cpp	208	CONNECTION_ASYNC	-	SELECT entry, flags FROM character_gifts WHERE item_guid = ?	direct_prepare
characters	CHAR_SEL_ACCOUNT_BY_NAME	database/Database/Implementation/CharacterDatabase.h	163	database/Database/Implementation/CharacterDatabase.cpp	209	CONNECTION_SYNCH	-	SELECT account FROM characters WHERE name = ?	direct_prepare
characters	CHAR_UPD_ACCOUNT_BY_GUID	database/Database/Implementation/CharacterDatabase.h	164	database/Database/Implementation/CharacterDatabase.cpp	210	CONNECTION_SYNCH	-	UPDATE characters SET account = ? WHERE guid = ?	direct_prepare
characters	CHAR_DEL_ACCOUNT_INSTANCE_LOCK_TIMES	database/Database/Implementation/CharacterDatabase.h	165	database/Database/Implementation/CharacterDatabase.cpp	211	CONNECTION_ASYNC	-	DELETE FROM account_instance_times WHERE accountId = ?	direct_prepare
characters	CHAR_INS_ACCOUNT_INSTANCE_LOCK_TIMES	database/Database/Implementation/CharacterDatabase.h	166	database/Database/Implementation/CharacterDatabase.cpp	212	CONNECTION_ASYNC	-	INSERT INTO account_instance_times (accountId, instanceId, releaseTime) VALUES (?, ?, ?)	direct_prepare
characters	CHAR_SEL_MATCH_MAKER_RATING	database/Database/Implementation/CharacterDatabase.h	167	database/Database/Implementation/CharacterDatabase.cpp	213	CONNECTION_SYNCH	-	SELECT matchMakerRating FROM character_arena_stats WHERE guid = ? AND slot = ?	direct_prepare
characters	CHAR_SEL_CHARACTER_COUNT	database/Database/Implementation/CharacterDatabase.h	168	database/Database/Implementation/CharacterDatabase.cpp	214	CONNECTION_ASYNC	-	SELECT account, COUNT(guid) FROM characters WHERE account = ? GROUP BY account	direct_prepare
characters	CHAR_UPD_NAME_BY_GUID	database/Database/Implementation/CharacterDatabase.h	169	database/Database/Implementation/CharacterDatabase.cpp	215	CONNECTION_ASYNC	-	UPDATE characters SET name = ? WHERE guid = ?	direct_prepare
characters	CHAR_INS_GUILD	database/Database/Implementation/CharacterDatabase.h	171	database/Database/Implementation/CharacterDatabase.cpp	219	CONNECTION_ASYNC	-	INSERT INTO guild (guildid, name, leaderguid, info, motd, createdate, EmblemStyle, EmblemColor, BorderStyle, BorderColor, BackgroundColor, BankMoney) VALUES(?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_GUILD	database/Database/Implementation/CharacterDatabase.h	172	database/Database/Implementation/CharacterDatabase.cpp	220	CONNECTION_ASYNC	-	DELETE FROM guild WHERE guildid = ?	direct_prepare
characters	CHAR_UPD_GUILD_NAME	database/Database/Implementation/CharacterDatabase.h	173	database/Database/Implementation/CharacterDatabase.cpp	222	CONNECTION_ASYNC	-	UPDATE guild SET name = ? WHERE guildid = ?	direct_prepare
characters	CHAR_INS_GUILD_MEMBER	database/Database/Implementation/CharacterDatabase.h	174	database/Database/Implementation/CharacterDatabase.cpp	224	CONNECTION_ASYNC	-	INSERT INTO guild_member (guildid, guid, `rank`, pnote, offnote) VALUES (?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_GUILD_MEMBER	database/Database/Implementation/CharacterDatabase.h	175	database/Database/Implementation/CharacterDatabase.cpp	225	CONNECTION_ASYNC	-	DELETE FROM guild_member WHERE guid = ?	direct_prepare
characters	CHAR_DEL_GUILD_MEMBERS	database/Database/Implementation/CharacterDatabase.h	176	database/Database/Implementation/CharacterDatabase.cpp	226	CONNECTION_ASYNC	-	DELETE FROM guild_member WHERE guildid = ?	direct_prepare
characters	CHAR_INS_GUILD_RANK	database/Database/Implementation/CharacterDatabase.h	177	database/Database/Implementation/CharacterDatabase.cpp	228	CONNECTION_ASYNC	-	INSERT INTO guild_rank (guildid, rid, RankOrder, rname, rights, BankMoneyPerDay) VALUES (?, ?, ?, ?, ?, ?)	direct_prepare
characters	CHAR_DEL_GUILD_RANKS	database/Database/Implementation/CharacterDatabase.h	178	database/Database/Implementation/CharacterDatabase.cpp	229	CONNECTION_ASYNC	-	DELETE FROM guild_rank WHERE guildid = ?	direct_prepare
characters	CHAR_DEL_GUILD_RANK	database/Database/Implementation/CharacterDatabase.h	179	database/Database/Implementation/CharacterDatabase.cpp	230	CONNECTION_ASYNC	-	DELETE FROM guild_rank WHERE guildid = ? AND rid = ?	direct_prepare
characters	CHAR_INS_GUILD_BANK_TAB	database/Database/Implementation/CharacterDatabase.h	180	database/Database/Implementation/CharacterDatabase.cpp	231	CONNECTION_ASYNC	-	INSERT INTO guild_bank_tab (guildid, TabId) VALUES (?, ?)	direct_prepare
